Lang	Sent_id	S_length	Dependency	DL
\hi	3259	9	(5, 4)	1
\hi	3259	9	(6, 5)	1
\hi	3259	9	(7, 6)	1
\hi	3259	9	(8, 7)	1
\hi	3259	9	(9, 1)	8
\hi	3259	9	(9, 8)	1
\hi	3259	9	(0, 9)	9
\hi	3260	12	(2, 1)	1
\hi	3260	12	(3, 2)	1
\hi	3260	12	(3, 4)	1
\hi	3260	12	(4, 12)	8
\hi	3260	12	(6, 5)	1
\hi	3260	12	(8, 6)	2
\hi	3260	12	(8, 7)	1
\hi	3260	12	(11, 9)	2
\hi	3260	12	(11, 10)	1
\hi	3260	12	(12, 8)	4
\hi	3260	12	(12, 11)	1
\hi	3260	12	(0, 3)	3
\hi	3262	11	(3, 2)	1
\hi	3262	11	(4, 3)	1
\hi	3262	11	(4, 6)	2
\hi	3262	11	(5, 4)	1
\hi	3262	11	(8, 7)	1
\hi	3262	11	(10, 5)	5
\hi	3262	11	(10, 8)	2
\hi	3262	11	(10, 9)	1
\hi	3262	11	(11, 1)	10
\hi	3262	11	(11, 10)	1
\hi	3262	11	(0, 11)	11
\hi	3270	9	(1, 9)	8
\hi	3270	9	(3, 2)	1
\hi	3270	9	(5, 4)	1
\hi	3270	9	(7, 6)	1
\hi	3270	9	(8, 5)	3
\hi	3270	9	(8, 7)	1
\hi	3270	9	(9, 3)	6
\hi	3270	9	(9, 8)	1
\hi	3270	9	(0, 1)	1
\hi	3278	12	(4, 3)	1
\hi	3278	12	(6, 5)	1
\hi	3278	12	(8, 6)	2
\hi	3278	12	(8, 7)	1
\hi	3278	12	(9, 10)	1
\hi	3278	12	(12, 1)	11
\hi	3278	12	(12, 2)	10
\hi	3278	12	(12, 4)	8
\hi	3278	12	(12, 8)	4
\hi	3278	12	(12, 9)	3
\hi	3278	12	(12, 11)	1
\hi	3278	12	(0, 12)	12
\hi	3280	7	(2, 1)	1
\hi	3280	7	(5, 3)	2
\hi	3280	7	(5, 4)	1
\hi	3280	7	(7, 2)	5
\hi	3280	7	(7, 5)	2
\hi	3280	7	(7, 6)	1
\hi	3280	7	(0, 7)	7
\hi	3288	6	(3, 2)	1
\hi	3288	6	(5, 4)	1
\hi	3288	6	(6, 1)	5
\hi	3288	6	(6, 3)	3
\hi	3288	6	(6, 5)	1
\hi	3288	6	(0, 6)	6
\hi	3321	7	(3, 2)	1
\hi	3321	7	(4, 1)	3
\hi	3321	7	(4, 3)	1
\hi	3321	7	(5, 4)	1
\hi	3321	7	(6, 5)	1
\hi	3321	7	(7, 6)	1
\hi	3321	7	(0, 7)	7
\hi	3324	6	(4, 3)	1
\hi	3324	6	(6, 1)	5
\hi	3324	6	(6, 2)	4
\hi	3324	6	(6, 4)	2
\hi	3324	6	(6, 5)	1
\hi	3324	6	(0, 6)	6
\hi	3331	12	(2, 1)	1
\hi	3331	12	(4, 2)	2
\hi	3331	12	(4, 3)	1
\hi	3331	12	(7, 5)	2
\hi	3331	12	(7, 6)	1
\hi	3331	12	(7, 9)	2
\hi	3331	12	(8, 7)	1
\hi	3331	12	(11, 8)	3
\hi	3331	12	(11, 10)	1
\hi	3331	12	(12, 4)	8
\hi	3331	12	(12, 11)	1
\hi	3331	12	(0, 12)	12
\hi	3335	9	(2, 1)	1
\hi	3335	9	(3, 2)	1
\hi	3335	9	(4, 3)	1
\hi	3335	9	(6, 5)	1
\hi	3335	9	(7, 6)	1
\hi	3335	9	(8, 4)	4
\hi	3335	9	(9, 7)	2
\hi	3335	9	(9, 8)	1
\hi	3335	9	(0, 9)	9
\hi	3338	12	(1, 3)	2
\hi	3338	12	(3, 2)	1
\hi	3338	12	(5, 7)	2
\hi	3338	12	(7, 6)	1
\hi	3338	12	(9, 5)	4
\hi	3338	12	(9, 8)	1
\hi	3338	12	(11, 1)	10
\hi	3338	12	(11, 9)	2
\hi	3338	12	(11, 10)	1
\hi	3338	12	(12, 4)	8
\hi	3338	12	(12, 11)	1
\hi	3338	12	(0, 12)	12
\hi	3342	12	(2, 1)	1
\hi	3342	12	(5, 3)	2
\hi	3342	12	(5, 4)	1
\hi	3342	12	(5, 8)	3
\hi	3342	12	(8, 6)	2
\hi	3342	12	(8, 7)	1
\hi	3342	12	(10, 9)	1
\hi	3342	12	(11, 10)	1
\hi	3342	12	(12, 2)	10
\hi	3342	12	(12, 5)	7
\hi	3342	12	(12, 11)	1
\hi	3342	12	(0, 12)	12
\hi	3345	9	(4, 1)	3
\hi	3345	9	(4, 2)	2
\hi	3345	9	(4, 3)	1
\hi	3345	9	(6, 5)	1
\hi	3345	9	(7, 6)	1
\hi	3345	9	(8, 4)	4
\hi	3345	9	(8, 9)	1
\hi	3345	9	(9, 7)	2
\hi	3345	9	(0, 8)	8
\hi	3346	10	(2, 1)	1
\hi	3346	10	(3, 2)	1
\hi	3346	10	(4, 3)	1
\hi	3346	10	(6, 5)	1
\hi	3346	10	(8, 7)	1
\hi	3346	10	(10, 4)	6
\hi	3346	10	(10, 6)	4
\hi	3346	10	(10, 8)	2
\hi	3346	10	(10, 9)	1
\hi	3346	10	(0, 10)	10
\hi	3347	11	(2, 1)	1
\hi	3347	11	(3, 2)	1
\hi	3347	11	(3, 4)	1
\hi	3347	11	(4, 11)	7
\hi	3347	11	(6, 5)	1
\hi	3347	11	(8, 6)	2
\hi	3347	11	(8, 7)	1
\hi	3347	11	(11, 8)	3
\hi	3347	11	(11, 9)	2
\hi	3347	11	(11, 10)	1
\hi	3347	11	(0, 3)	3
\hi	3348	11	(1, 3)	2
\hi	3348	11	(2, 1)	1
\hi	3348	11	(6, 5)	1
\hi	3348	11	(7, 6)	1
\hi	3348	11	(8, 7)	1
\hi	3348	11	(10, 2)	8
\hi	3348	11	(10, 8)	2
\hi	3348	11	(10, 9)	1
\hi	3348	11	(11, 4)	7
\hi	3348	11	(11, 10)	1
\hi	3348	11	(0, 11)	11
\hi	3352	6	(4, 2)	2
\hi	3352	6	(4, 3)	1
\hi	3352	6	(6, 1)	5
\hi	3352	6	(6, 4)	2
\hi	3352	6	(6, 5)	1
\hi	3352	6	(0, 6)	6
\hi	3353	7	(3, 2)	1
\hi	3353	7	(5, 4)	1
\hi	3353	7	(6, 3)	3
\hi	3353	7	(6, 5)	1
\hi	3353	7	(7, 1)	6
\hi	3353	7	(7, 6)	1
\hi	3353	7	(0, 7)	7
\hi	3356	12	(2, 1)	1
\hi	3356	12	(3, 2)	1
\hi	3356	12	(5, 4)	1
\hi	3356	12	(6, 5)	1
\hi	3356	12	(7, 6)	1
\hi	3356	12	(9, 8)	1
\hi	3356	12	(9, 10)	1
\hi	3356	12	(11, 3)	8
\hi	3356	12	(11, 7)	4
\hi	3356	12	(12, 9)	3
\hi	3356	12	(12, 11)	1
\hi	3356	12	(0, 12)	12
\hi	3357	7	(2, 1)	1
\hi	3357	7	(4, 3)	1
\hi	3357	7	(5, 4)	1
\hi	3357	7	(6, 5)	1
\hi	3357	7	(7, 2)	5
\hi	3357	7	(7, 6)	1
\hi	3357	7	(0, 7)	7
\hi	3371	9	(2, 1)	1
\hi	3371	9	(4, 3)	1
\hi	3371	9	(6, 4)	2
\hi	3371	9	(6, 5)	1
\hi	3371	9	(6, 8)	2
\hi	3371	9	(7, 6)	1
\hi	3371	9	(9, 2)	7
\hi	3371	9	(9, 7)	2
\hi	3371	9	(0, 9)	9
\hi	3379	6	(3, 2)	1
\hi	3379	6	(4, 3)	1
\hi	3379	6	(5, 4)	1
\hi	3379	6	(6, 1)	5
\hi	3379	6	(6, 5)	1
\hi	3379	6	(0, 6)	6
\hi	3381	11	(2, 1)	1
\hi	3381	11	(3, 2)	1
\hi	3381	11	(5, 3)	2
\hi	3381	11	(5, 4)	1
\hi	3381	11	(7, 5)	2
\hi	3381	11	(7, 6)	1
\hi	3381	11	(9, 8)	1
\hi	3381	11	(9, 10)	1
\hi	3381	11	(11, 7)	4
\hi	3381	11	(11, 9)	2
\hi	3381	11	(0, 11)	11
\hi	3385	6	(3, 2)	1
\hi	3385	6	(6, 1)	5
\hi	3385	6	(6, 3)	3
\hi	3385	6	(6, 4)	2
\hi	3385	6	(6, 5)	1
\hi	3385	6	(0, 6)	6
\hi	3388	10	(3, 2)	1
\hi	3388	10	(4, 3)	1
\hi	3388	10	(6, 5)	1
\hi	3388	10	(7, 6)	1
\hi	3388	10	(9, 4)	5
\hi	3388	10	(9, 7)	2
\hi	3388	10	(9, 8)	1
\hi	3388	10	(10, 1)	9
\hi	3388	10	(10, 9)	1
\hi	3388	10	(0, 10)	10
\hi	3389	11	(2, 1)	1
\hi	3389	11	(3, 2)	1
\hi	3389	11	(4, 3)	1
\hi	3389	11	(6, 5)	1
\hi	3389	11	(9, 4)	5
\hi	3389	11	(9, 6)	3
\hi	3389	11	(10, 7)	3
\hi	3389	11	(10, 8)	2
\hi	3389	11	(10, 11)	1
\hi	3389	11	(11, 9)	2
\hi	3389	11	(0, 10)	10
\hi	3391	11	(3, 2)	1
\hi	3391	11	(4, 3)	1
\hi	3391	11	(5, 4)	1
\hi	3391	11	(7, 6)	1
\hi	3391	11	(8, 7)	1
\hi	3391	11	(9, 8)	1
\hi	3391	11	(10, 5)	5
\hi	3391	11	(11, 1)	10
\hi	3391	11	(11, 9)	2
\hi	3391	11	(11, 10)	1
\hi	3391	11	(0, 11)	11
\hi	3396	12	(2, 1)	1
\hi	3396	12	(3, 2)	1
\hi	3396	12	(6, 5)	1
\hi	3396	12	(7, 6)	1
\hi	3396	12	(9, 7)	2
\hi	3396	12	(9, 8)	1
\hi	3396	12	(10, 9)	1
\hi	3396	12	(12, 3)	9
\hi	3396	12	(12, 4)	8
\hi	3396	12	(12, 10)	2
\hi	3396	12	(12, 11)	1
\hi	3396	12	(0, 12)	12
\hi	3404	6	(2, 1)	1
\hi	3404	6	(4, 3)	1
\hi	3404	6	(5, 4)	1
\hi	3404	6	(6, 2)	4
\hi	3404	6	(6, 5)	1
\hi	3404	6	(0, 6)	6
\hi	3408	9	(4, 3)	1
\hi	3408	9	(5, 4)	1
\hi	3408	9	(6, 5)	1
\hi	3408	9	(7, 6)	1
\hi	3408	9	(9, 1)	8
\hi	3408	9	(9, 2)	7
\hi	3408	9	(9, 7)	2
\hi	3408	9	(9, 8)	1
\hi	3408	9	(0, 9)	9
\hi	3412	11	(2, 1)	1
\hi	3412	11	(3, 2)	1
\hi	3412	11	(4, 6)	2
\hi	3412	11	(5, 4)	1
\hi	3412	11	(8, 7)	1
\hi	3412	11	(11, 3)	8
\hi	3412	11	(11, 5)	6
\hi	3412	11	(11, 8)	3
\hi	3412	11	(11, 9)	2
\hi	3412	11	(11, 10)	1
\hi	3412	11	(0, 11)	11
\hi	3415	6	(2, 1)	1
\hi	3415	6	(3, 2)	1
\hi	3415	6	(5, 3)	2
\hi	3415	6	(5, 4)	1
\hi	3415	6	(6, 5)	1
\hi	3415	6	(0, 6)	6
\hi	3417	12	(2, 1)	1
\hi	3417	12	(3, 2)	1
\hi	3417	12	(5, 4)	1
\hi	3417	12	(6, 5)	1
\hi	3417	12	(8, 7)	1
\hi	3417	12	(10, 3)	7
\hi	3417	12	(10, 6)	4
\hi	3417	12	(10, 8)	2
\hi	3417	12	(10, 9)	1
\hi	3417	12	(11, 12)	1
\hi	3417	12	(12, 10)	2
\hi	3417	12	(0, 11)	11
\hi	3418	11	(2, 1)	1
\hi	3418	11	(3, 2)	1
\hi	3418	11	(7, 5)	2
\hi	3418	11	(7, 6)	1
\hi	3418	11	(8, 7)	1
\hi	3418	11	(9, 8)	1
\hi	3418	11	(10, 3)	7
\hi	3418	11	(10, 4)	6
\hi	3418	11	(10, 9)	1
\hi	3418	11	(11, 10)	1
\hi	3418	11	(0, 11)	11
\hi	3419	12	(3, 2)	1
\hi	3419	12	(4, 3)	1
\hi	3419	12	(6, 5)	1
\hi	3419	12	(7, 6)	1
\hi	3419	12	(8, 7)	1
\hi	3419	12	(11, 9)	2
\hi	3419	12	(11, 10)	1
\hi	3419	12	(12, 1)	11
\hi	3419	12	(12, 4)	8
\hi	3419	12	(12, 8)	4
\hi	3419	12	(12, 11)	1
\hi	3419	12	(0, 12)	12
\hi	3424	8	(2, 1)	1
\hi	3424	8	(3, 5)	2
\hi	3424	8	(5, 4)	1
\hi	3424	8	(6, 3)	3
\hi	3424	8	(7, 6)	1
\hi	3424	8	(8, 2)	6
\hi	3424	8	(8, 7)	1
\hi	3424	8	(0, 8)	8
\hi	3430	8	(2, 3)	1
\hi	3430	8	(4, 1)	3
\hi	3430	8	(4, 2)	2
\hi	3430	8	(5, 4)	1
\hi	3430	8	(6, 5)	1
\hi	3430	8	(8, 6)	2
\hi	3430	8	(8, 7)	1
\hi	3430	8	(0, 8)	8
\hi	3435	9	(2, 1)	1
\hi	3435	9	(4, 3)	1
\hi	3435	9	(6, 5)	1
\hi	3435	9	(7, 2)	5
\hi	3435	9	(7, 6)	1
\hi	3435	9	(8, 4)	4
\hi	3435	9	(8, 9)	1
\hi	3435	9	(9, 7)	2
\hi	3435	9	(0, 8)	8
\hi	3437	12	(2, 1)	1
\hi	3437	12	(3, 2)	1
\hi	3437	12	(4, 3)	1
\hi	3437	12	(5, 6)	1
\hi	3437	12	(8, 7)	1
\hi	3437	12	(9, 8)	1
\hi	3437	12	(10, 4)	6
\hi	3437	12	(10, 5)	5
\hi	3437	12	(10, 9)	1
\hi	3437	12	(11, 12)	1
\hi	3437	12	(12, 10)	2
\hi	3437	12	(0, 11)	11
\hi	3450	9	(2, 1)	1
\hi	3450	9	(4, 3)	1
\hi	3450	9	(5, 4)	1
\hi	3450	9	(6, 5)	1
\hi	3450	9	(7, 6)	1
\hi	3450	9	(8, 7)	1
\hi	3450	9	(9, 2)	7
\hi	3450	9	(9, 8)	1
\hi	3450	9	(0, 9)	9
\hi	3453	12	(2, 1)	1
\hi	3453	12	(3, 2)	1
\hi	3453	12	(5, 3)	2
\hi	3453	12	(5, 4)	1
\hi	3453	12	(5, 6)	1
\hi	3453	12	(8, 7)	1
\hi	3453	12	(9, 8)	1
\hi	3453	12	(10, 9)	1
\hi	3453	12	(11, 5)	6
\hi	3453	12	(11, 12)	1
\hi	3453	12	(12, 10)	2
\hi	3453	12	(0, 11)	11
\hi	3459	12	(2, 1)	1
\hi	3459	12	(3, 2)	1
\hi	3459	12	(5, 4)	1
\hi	3459	12	(6, 5)	1
\hi	3459	12	(9, 7)	2
\hi	3459	12	(9, 8)	1
\hi	3459	12	(10, 9)	1
\hi	3459	12	(11, 3)	8
\hi	3459	12	(11, 6)	5
\hi	3459	12	(12, 10)	2
\hi	3459	12	(12, 11)	1
\hi	3459	12	(0, 12)	12
\hi	3462	9	(2, 1)	1
\hi	3462	9	(3, 5)	2
\hi	3462	9	(5, 4)	1
\hi	3462	9	(5, 6)	1
\hi	3462	9	(7, 3)	4
\hi	3462	9	(8, 2)	6
\hi	3462	9	(8, 9)	1
\hi	3462	9	(9, 7)	2
\hi	3462	9	(0, 8)	8
\hi	3463	11	(3, 2)	1
\hi	3463	11	(4, 5)	1
\hi	3463	11	(7, 6)	1
\hi	3463	11	(8, 7)	1
\hi	3463	11	(9, 8)	1
\hi	3463	11	(10, 4)	6
\hi	3463	11	(10, 9)	1
\hi	3463	11	(11, 1)	10
\hi	3463	11	(11, 3)	8
\hi	3463	11	(11, 10)	1
\hi	3463	11	(0, 11)	11
\hi	3472	9	(3, 2)	1
\hi	3472	9	(4, 3)	1
\hi	3472	9	(5, 7)	2
\hi	3472	9	(8, 5)	3
\hi	3472	9	(9, 4)	5
\hi	3472	9	(10, 1)	9
\hi	3472	9	(10, 8)	2
\hi	3472	9	(10, 9)	1
\hi	3472	9	(0, 10)	10
\hi	3473	11	(3, 2)	1
\hi	3473	11	(4, 3)	1
\hi	3473	11	(6, 5)	1
\hi	3473	11	(7, 6)	1
\hi	3473	11	(8, 7)	1
\hi	3473	11	(9, 8)	1
\hi	3473	11	(10, 1)	9
\hi	3473	11	(10, 9)	1
\hi	3473	11	(11, 4)	7
\hi	3473	11	(11, 10)	1
\hi	3473	11	(0, 11)	11
\hi	3475	12	(2, 1)	1
\hi	3475	12	(3, 2)	1
\hi	3475	12	(5, 4)	1
\hi	3475	12	(7, 5)	2
\hi	3475	12	(7, 6)	1
\hi	3475	12	(8, 7)	1
\hi	3475	12	(11, 3)	8
\hi	3475	12	(11, 9)	2
\hi	3475	12	(11, 10)	1
\hi	3475	12	(12, 8)	4
\hi	3475	12	(12, 11)	1
\hi	3475	12	(0, 12)	12
\hi	3479	11	(2, 1)	1
\hi	3479	11	(3, 2)	1
\hi	3479	11	(3, 6)	3
\hi	3479	11	(4, 3)	1
\hi	3479	11	(5, 4)	1
\hi	3479	11	(8, 7)	1
\hi	3479	11	(10, 8)	2
\hi	3479	11	(11, 5)	6
\hi	3479	11	(11, 9)	2
\hi	3479	11	(11, 10)	1
\hi	3479	11	(0, 11)	11
\hi	3481	10	(1, 6)	5
\hi	3481	10	(4, 3)	1
\hi	3481	10	(5, 4)	1
\hi	3481	10	(6, 2)	4
\hi	3481	10	(6, 5)	1
\hi	3481	10	(7, 1)	6
\hi	3481	10	(10, 7)	3
\hi	3481	10	(10, 8)	2
\hi	3481	10	(10, 9)	1
\hi	3481	10	(0, 10)	10
\hi	3484	9	(2, 1)	1
\hi	3484	9	(3, 2)	1
\hi	3484	9	(4, 3)	1
\hi	3484	9	(5, 8)	3
\hi	3484	9	(8, 6)	2
\hi	3484	9	(8, 7)	1
\hi	3484	9	(9, 4)	5
\hi	3484	9	(9, 5)	4
\hi	3484	9	(0, 9)	9
\hi	3489	11	(2, 1)	1
\hi	3489	11	(3, 2)	1
\hi	3489	11	(4, 3)	1
\hi	3489	11	(7, 5)	2
\hi	3489	11	(7, 6)	1
\hi	3489	11	(8, 7)	1
\hi	3489	11	(11, 4)	7
\hi	3489	11	(11, 8)	3
\hi	3489	11	(11, 9)	2
\hi	3489	11	(11, 10)	1
\hi	3489	11	(0, 11)	11
\hi	3490	5	(3, 2)	1
\hi	3490	5	(5, 1)	4
\hi	3490	5	(5, 3)	2
\hi	3490	5	(5, 4)	1
\hi	3490	5	(0, 5)	5
\hi	3498	7	(3, 2)	1
\hi	3498	7	(5, 3)	2
\hi	3498	7	(5, 4)	1
\hi	3498	7	(6, 1)	5
\hi	3498	7	(6, 7)	1
\hi	3498	7	(7, 5)	2
\hi	3498	7	(0, 6)	6
\hi	3505	9	(2, 1)	1
\hi	3505	9	(3, 2)	1
\hi	3505	9	(5, 4)	1
\hi	3505	9	(6, 5)	1
\hi	3505	9	(6, 7)	1
\hi	3505	9	(8, 3)	5
\hi	3505	9	(9, 6)	3
\hi	3505	9	(9, 8)	1
\hi	3505	9	(0, 9)	9
\hi	3507	11	(3, 1)	2
\hi	3507	11	(3, 2)	1
\hi	3507	11	(3, 5)	2
\hi	3507	11	(4, 3)	1
\hi	3507	11	(7, 6)	1
\hi	3507	11	(9, 8)	1
\hi	3507	11	(10, 9)	1
\hi	3507	11	(11, 4)	7
\hi	3507	11	(11, 7)	4
\hi	3507	11	(11, 10)	1
\hi	3507	11	(0, 11)	11
\hi	3516	10	(2, 1)	1
\hi	3516	10	(3, 2)	1
\hi	3516	10	(5, 4)	1
\hi	3516	10	(7, 5)	2
\hi	3516	10	(7, 6)	1
\hi	3516	10	(9, 3)	6
\hi	3516	10	(9, 8)	1
\hi	3516	10	(10, 7)	3
\hi	3516	10	(10, 9)	1
\hi	3516	10	(0, 10)	10
\hi	3519	11	(2, 1)	1
\hi	3519	11	(4, 3)	1
\hi	3519	11	(5, 4)	1
\hi	3519	11	(6, 5)	1
\hi	3519	11	(7, 6)	1
\hi	3519	11	(8, 7)	1
\hi	3519	11	(9, 8)	1
\hi	3519	11	(10, 2)	8
\hi	3519	11	(10, 11)	1
\hi	3519	11	(11, 9)	2
\hi	3519	11	(0, 10)	10
\hi	3522	10	(2, 1)	1
\hi	3522	10	(3, 2)	1
\hi	3522	10	(4, 3)	1
\hi	3522	10	(5, 4)	1
\hi	3522	10	(6, 8)	2
\hi	3522	10	(7, 6)	1
\hi	3522	10	(10, 5)	5
\hi	3522	10	(10, 7)	3
\hi	3522	10	(10, 9)	1
\hi	3522	10	(0, 10)	10
\hi	3528	10	(2, 1)	1
\hi	3528	10	(2, 7)	5
\hi	3528	10	(4, 3)	1
\hi	3528	10	(5, 4)	1
\hi	3528	10	(7, 5)	2
\hi	3528	10	(7, 6)	1
\hi	3528	10	(8, 2)	6
\hi	3528	10	(9, 10)	1
\hi	3528	10	(10, 8)	2
\hi	3528	10	(0, 9)	9
\hi	3529	6	(2, 1)	1
\hi	3529	6	(4, 3)	1
\hi	3529	6	(5, 2)	3
\hi	3529	6	(5, 4)	1
\hi	3529	6	(6, 5)	1
\hi	3529	6	(0, 6)	6
\hi	3530	10	(1, 3)	2
\hi	3530	10	(2, 1)	1
\hi	3530	10	(7, 4)	3
\hi	3530	10	(7, 5)	2
\hi	3530	10	(8, 7)	1
\hi	3530	10	(11, 2)	9
\hi	3530	10	(11, 8)	3
\hi	3530	10	(11, 9)	2
\hi	3530	10	(11, 10)	1
\hi	3530	10	(0, 11)	11
\hi	3533	8	(2, 1)	1
\hi	3533	8	(2, 4)	2
\hi	3533	8	(3, 2)	1
\hi	3533	8	(6, 5)	1
\hi	3533	8	(7, 6)	1
\hi	3533	8	(8, 3)	5
\hi	3533	8	(8, 7)	1
\hi	3533	8	(0, 8)	8
\hi	3539	7	(2, 1)	1
\hi	3539	7	(2, 5)	3
\hi	3539	7	(4, 3)	1
\hi	3539	7	(5, 4)	1
\hi	3539	7	(7, 2)	5
\hi	3539	7	(7, 6)	1
\hi	3539	7	(0, 7)	7
\hi	3540	10	(2, 1)	1
\hi	3540	10	(5, 3)	2
\hi	3540	10	(5, 4)	1
\hi	3540	10	(7, 6)	1
\hi	3540	10	(9, 7)	2
\hi	3540	10	(9, 8)	1
\hi	3540	10	(10, 2)	8
\hi	3540	10	(10, 5)	5
\hi	3540	10	(10, 9)	1
\hi	3540	10	(0, 10)	10
\hi	3545	4	(3, 2)	1
\hi	3545	4	(4, 1)	3
\hi	3545	4	(4, 3)	1
\hi	3545	4	(0, 4)	4
\hi	3546	9	(3, 2)	1
\hi	3546	9	(5, 3)	2
\hi	3546	9	(5, 4)	1
\hi	3546	9	(6, 5)	1
\hi	3546	9	(7, 1)	6
\hi	3546	9	(7, 6)	1
\hi	3546	9	(8, 9)	1
\hi	3546	9	(9, 7)	2
\hi	3546	9	(0, 8)	8
\hi	3549	9	(2, 1)	1
\hi	3549	9	(4, 3)	1
\hi	3549	9	(5, 7)	2
\hi	3549	9	(6, 5)	1
\hi	3549	9	(8, 2)	6
\hi	3549	9	(8, 4)	4
\hi	3549	9	(8, 6)	2
\hi	3549	9	(9, 8)	1
\hi	3549	9	(0, 9)	9
\hi	3550	12	(3, 1)	2
\hi	3550	12	(4, 3)	1
\hi	3550	12	(7, 4)	3
\hi	3550	12	(7, 5)	2
\hi	3550	12	(7, 6)	1
\hi	3550	12	(8, 7)	1
\hi	3550	12	(9, 8)	1
\hi	3550	12	(12, 9)	3
\hi	3550	12	(12, 11)	1
\hi	3550	12	(13, 10)	3
\hi	3550	12	(13, 12)	1
\hi	3550	12	(0, 13)	13
\hi	3551	8	(4, 3)	1
\hi	3551	8	(5, 4)	1
\hi	3551	8	(7, 2)	5
\hi	3551	8	(7, 6)	1
\hi	3551	8	(8, 1)	7
\hi	3551	8	(8, 5)	3
\hi	3551	8	(8, 7)	1
\hi	3551	8	(0, 8)	8
\hi	3552	10	(3, 2)	1
\hi	3552	10	(4, 3)	1
\hi	3552	10	(5, 4)	1
\hi	3552	10	(7, 6)	1
\hi	3552	10	(8, 7)	1
\hi	3552	10	(9, 1)	8
\hi	3552	10	(9, 5)	4
\hi	3552	10	(10, 8)	2
\hi	3552	10	(10, 9)	1
\hi	3552	10	(0, 10)	10
\hi	3556	5	(2, 1)	1
\hi	3556	5	(4, 3)	1
\hi	3556	5	(5, 2)	3
\hi	3556	5	(5, 4)	1
\hi	3556	5	(0, 5)	5
\hi	3557	12	(3, 2)	1
\hi	3557	12	(4, 1)	3
\hi	3557	12	(4, 12)	8
\hi	3557	12	(5, 3)	2
\hi	3557	12	(5, 4)	1
\hi	3557	12	(8, 7)	1
\hi	3557	12	(11, 8)	3
\hi	3557	12	(11, 10)	1
\hi	3557	12	(12, 6)	6
\hi	3557	12	(12, 9)	3
\hi	3557	12	(12, 11)	1
\hi	3557	12	(0, 5)	5
\hi	3559	10	(2, 1)	1
\hi	3559	10	(4, 2)	2
\hi	3559	10	(4, 3)	1
\hi	3559	10	(5, 4)	1
\hi	3559	10	(7, 6)	1
\hi	3559	10	(10, 5)	5
\hi	3559	10	(10, 7)	3
\hi	3559	10	(10, 8)	2
\hi	3559	10	(10, 9)	1
\hi	3559	10	(0, 10)	10
\hi	3560	7	(2, 1)	1
\hi	3560	7	(3, 2)	1
\hi	3560	7	(4, 3)	1
\hi	3560	7	(7, 4)	3
\hi	3560	7	(7, 5)	2
\hi	3560	7	(7, 6)	1
\hi	3560	7	(0, 7)	7
\hi	3565	10	(2, 1)	1
\hi	3565	10	(4, 2)	2
\hi	3565	10	(4, 3)	1
\hi	3565	10	(5, 4)	1
\hi	3565	10	(9, 6)	3
\hi	3565	10	(9, 7)	2
\hi	3565	10	(9, 8)	1
\hi	3565	10	(10, 5)	5
\hi	3565	10	(10, 9)	1
\hi	3565	10	(0, 10)	10
\hi	3573	9	(2, 1)	1
\hi	3573	9	(4, 3)	1
\hi	3573	9	(5, 4)	1
\hi	3573	9	(6, 5)	1
\hi	3573	9	(8, 6)	2
\hi	3573	9	(8, 7)	1
\hi	3573	9	(9, 2)	7
\hi	3573	9	(9, 8)	1
\hi	3573	9	(0, 9)	9
\hi	3580	9	(3, 1)	2
\hi	3580	9	(3, 2)	1
\hi	3580	9	(4, 3)	1
\hi	3580	9	(7, 4)	3
\hi	3580	9	(7, 6)	1
\hi	3580	9	(8, 5)	3
\hi	3580	9	(8, 9)	1
\hi	3580	9	(9, 7)	2
\hi	3580	9	(0, 8)	8
\hi	3590	12	(2, 1)	1
\hi	3590	12	(3, 2)	1
\hi	3590	12	(5, 4)	1
\hi	3590	12	(5, 7)	2
\hi	3590	12	(7, 6)	1
\hi	3590	12	(8, 5)	3
\hi	3590	12	(10, 8)	2
\hi	3590	12	(10, 9)	1
\hi	3590	12	(11, 3)	8
\hi	3590	12	(12, 10)	2
\hi	3590	12	(12, 11)	1
\hi	3590	12	(0, 12)	12
\hi	3602	10	(1, 9)	8
\hi	3602	10	(4, 2)	2
\hi	3602	10	(4, 3)	1
\hi	3602	10	(5, 4)	1
\hi	3602	10	(7, 6)	1
\hi	3602	10	(8, 5)	3
\hi	3602	10	(8, 7)	1
\hi	3602	10	(9, 10)	1
\hi	3602	10	(10, 8)	2
\hi	3602	10	(0, 1)	1
\hi	3609	11	(2, 3)	1
\hi	3609	11	(2, 4)	2
\hi	3609	11	(3, 1)	2
\hi	3609	11	(4, 11)	7
\hi	3609	11	(7, 6)	1
\hi	3609	11	(8, 7)	1
\hi	3609	11	(10, 8)	2
\hi	3609	11	(10, 9)	1
\hi	3609	11	(11, 5)	6
\hi	3609	11	(11, 10)	1
\hi	3609	11	(0, 2)	2
\hi	3611	11	(1, 2)	1
\hi	3611	11	(3, 4)	1
\hi	3611	11	(6, 5)	1
\hi	3611	11	(7, 6)	1
\hi	3611	11	(8, 7)	1
\hi	3611	11	(9, 8)	1
\hi	3611	11	(10, 1)	9
\hi	3611	11	(10, 3)	7
\hi	3611	11	(10, 11)	1
\hi	3611	11	(11, 9)	2
\hi	3611	11	(0, 10)	10
\hi	3617	12	(2, 1)	1
\hi	3617	12	(3, 2)	1
\hi	3617	12	(3, 4)	1
